book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4631,16131025,16131025,21956558,33,316099783,9780316099780.0,Elin Hilderbrand,2013.0,Beautiful Day,Beautiful Day,en-US,3.75,19563,22173,2230,307,1356,6691,9050,4769,https://images.gr-assets.com/books/1352225899m/16131025.jpg,https://images.gr-assets.com/books/1352225899s/16131025.jpg
4636,85418,85418,14596649,92,451213203,9780451213200.0,Harlan Coben,2004.0,Just One Look,Just One Look,eng,4.0,22664,25109,1386,146,791,5453,11207,7512,https://images.gr-assets.com/books/1309286625m/85418.jpg,https://images.gr-assets.com/books/1309286625s/85418.jpg
4639,174403,174403,178518,43,451212452,9780451212450.0,Tawni O'Dell,1999.0,Back Roads,Back Roads,en-US,3.72,21022,22013,932,535,1631,6484,8078,5285,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4640,11449,11449,346642,72,679723692,9780679723690.0,Raymond Carver,1983.0,Cathedral,Cathedral,eng,4.3,18378,20952,1031,196,540,2527,7278,10411,https://images.gr-assets.com/books/1421615759m/11449.jpg,https://images.gr-assets.com/books/1421615759s/11449.jpg
4645,14570,14570,2905864,292,486455599,9780486455590.0,Louisa May Alcott,1874.0,Eight Cousins,"Eight Cousins (Eight Cousins, #1)",eng,4.02,27612,29751,832,535,1283,6430,10402,11101,https://images.gr-assets.com/books/1328864060m/14570.jpg,https://images.gr-assets.com/books/1328864060s/14570.jpg
4647,64862,64862,62954,52,425203867,9780425203870.0,Sue Grafton,2004.0,R is for Ricochet,"R is for Ricochet (Kinsey Millhone, #18)",eng,3.96,24563,26079,631,160,788,6793,10462,7876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4653,14905,14905,2494662,149,140259449,9780140259440.0,Jane Austen,1813.0,,The Complete Novels,eng,4.55,18828,22713,588,367,427,1479,4620,15820,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4662,17449417,17449417,24333997,22,,,Abbi Glines,2013.0,"Simple Perfection (Perfection, #2)","Simple Perfection (Rosemary Beach, #6; Perfection, #2)",eng,4.25,35952,37082,2680,254,989,5345,13011,17483,https://images.gr-assets.com/books/1415743194m/17449417.jpg,https://images.gr-assets.com/books/1415743194s/17449417.jpg
4673,4527502,4527502,4576703,69,,,Michael Connelly,2009.0,The Scarecrow ,"The Scarecrow (Jack McEvoy, #2)",eng,4.03,22084,26074,1674,145,764,5633,11171,8361,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4678,21362,21362,1480923,65,553479016,9780553479010.0,"Dean Koontz, Keith Szarabajka",1998.0,Seize the Night,"Seize the Night (Moonlight Bay, #2)",eng,4.07,21376,23468,494,225,917,4913,8356,9057,https://images.gr-assets.com/books/1382311797m/21362.jpg,https://images.gr-assets.com/books/1382311797s/21362.jpg
4681,144790,144790,289833,54,312971230,9780312971240.0,Matthew Reilly,1998.0,Ice Station,"Ice Station (Shane Schofield, #1)",eng,4.1,20605,22466,966,420,895,3873,8034,9244,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4683,27001,27001,1116054,48,143034359,9780143034350.0,Jasper Fforde,2003.0,The Well of Lost Plots,The Well of Lost Plots (Thursday Next #3),eng,4.09,28332,31822,1604,137,741,6322,13451,11171,https://images.gr-assets.com/books/1304713470m/27001.jpg,https://images.gr-assets.com/books/1304713470s/27001.jpg
4686,6628,6628,2504943,30,143037234,9780143037230.0,Jasper Fforde,2005.0,The Big Over Easy,"The Big Over Easy (Nursery Crime, #1)",en-US,3.92,24870,27065,1986,417,1313,6292,10981,8062,https://images.gr-assets.com/books/1432412758m/6628.jpg,https://images.gr-assets.com/books/1432412758s/6628.jpg
4693,4066312,4066312,4113404,48,312351666,9780312351660.0,Lisa Kleypas,2009.0,Smooth Talking Stranger  (Travis Family #3) ,"Smooth Talking Stranger (Travises, #3)",eng,4.17,28858,30829,1535,291,998,5222,11128,13190,https://images.gr-assets.com/books/1388444124m/4066312.jpg,https://images.gr-assets.com/books/1388444124s/4066312.jpg
4697,12758317,12758317,17893276,61,1451664125,9781451664130.0,John Irving,2012.0,In One Person,In One Person,,3.65,18561,21588,3137,724,1843,6109,8396,4516,https://images.gr-assets.com/books/1379313446m/12758317.jpg,https://images.gr-assets.com/books/1379313446s/12758317.jpg
4714,27406704,27406704,41818210,56,1501142534,9781501142540.0,"Fredrik Backman, Henning Koch, سمانه پرهیزکاری",2014.0,Britt-Marie var här,Britt-Marie Was Here,eng,4.07,21737,29661,4613,267,965,5404,12936,10089,https://images.gr-assets.com/books/1460442061m/27406704.jpg,https://images.gr-assets.com/books/1460442061s/27406704.jpg
4732,137098,137098,982677,21,1416527265,9781416527270.0,Hester Browne,2005.0,The Little Lady Agency,"The Little Lady Agency (The Little Lady Agency, #1)",eng,3.74,22562,23201,1019,835,1757,6253,8021,6335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4737,7863423,7863423,11018887,28,044657161X,9780446571620.0,Jill Shalvis,2010.0,Simply Irresistible,"Simply Irresistible (Lucky Harbor, #1)",eng,3.92,27319,28849,1717,745,1545,6365,10778,9416,https://images.gr-assets.com/books/1323268405m/7863423.jpg,https://images.gr-assets.com/books/1323268405s/7863423.jpg
4745,18966322,18966322,26984416,22,449818438,9780449818440.0,Brandon Sanderson,2013.0,Mitosis,"Mitosis (The Reckoners, #1.5)",eng,3.87,17250,22181,1477,69,714,6245,10075,5078,https://images.gr-assets.com/books/1385570447m/18966322.jpg,https://images.gr-assets.com/books/1385570447s/18966322.jpg
4752,28477789,28477789,48619088,13,,,"Vi Keeland, Penelope Ward",2016.0,Stuck-Up Suit,Stuck-Up Suit,eng,4.14,22609,31623,3250,537,1283,4891,11325,13587,https://images.gr-assets.com/books/1456315337m/28477789.jpg,https://images.gr-assets.com/books/1456315337s/28477789.jpg
4775,153779,153779,1624976,17,375814698,9780375814690.0,Tamora Pierce,2009.0,"Bloodhound (Beka Cooper, #2)","Bloodhound (Beka Cooper, #2)",eng,4.26,29414,30570,993,216,826,4450,10390,14688,https://images.gr-assets.com/books/1320443071m/153779.jpg,https://images.gr-assets.com/books/1320443071s/153779.jpg
4789,379316,379316,3208572,39,553804820,9780553804830.0,Dean Koontz,2007.0,The Darkest Evening of the Year,The Darkest Evening of the Year,eng,3.71,21297,22552,1533,640,2073,6435,7414,5990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4794,182012,182012,2392798,72,60567112,9780060567120.0,Karin Slaughter,2004.0,Indelible,"Indelible (Grant County, #4)",eng,4.19,20930,23634,685,155,520,3918,9155,9886,https://images.gr-assets.com/books/1299703450m/182012.jpg,https://images.gr-assets.com/books/1299703450s/182012.jpg
4797,6530,6530,2503909,74,425204200,9780425204210.0,Patricia Cornwell,2004.0,Trace,"Trace (Kay Scarpetta, #13)",eng,3.76,23287,25347,731,416,1887,7564,8950,6530,https://images.gr-assets.com/books/1310723816m/6530.jpg,https://images.gr-assets.com/books/1310723816s/6530.jpg
4805,3585344,3585344,3627605,26,1416580948,9781416580940.0,Kresley Cole,2009.0,Kiss of a Demon King ,Kiss of a Demon King (Immortals After Dark #7),eng,4.35,31111,33311,1131,145,684,4073,10851,17558,https://images.gr-assets.com/books/1357612809m/3585344.jpg,https://images.gr-assets.com/books/1357612809s/3585344.jpg
4813,86424,86424,260314,60,044661761X,9780446617610.0,"James Patterson, Andrew Gross",2005.0,Lifeguard,Lifeguard,,3.76,20053,21613,794,286,1396,6763,7906,5262,https://images.gr-assets.com/books/1344264201m/86424.jpg,https://images.gr-assets.com/books/1344264201s/86424.jpg
4816,7954556,7954556,7087991,21,61783196,9780061783200.0,Jeaniene Frost,2011.0,"One Grave at a Time (Night Huntress, #6)","One Grave at a Time (Night Huntress, #6)",eng,4.25,34506,37594,1971,168,934,5778,13344,17370,https://images.gr-assets.com/books/1315175727m/7954556.jpg,https://images.gr-assets.com/books/1315175727s/7954556.jpg
4817,9897164,9897164,14789350,21,1937053164,9781937053160.0,Jennifer L. Armentrout,2013.0,Apollyon,"Apollyon (Covenant, #4)",eng,4.4,31942,34041,2255,221,740,3490,10240,19350,https://images.gr-assets.com/books/1350101819m/9897164.jpg,https://images.gr-assets.com/books/1350101819s/9897164.jpg
4819,2213324,2213324,2219112,32,545040523,9780545040520.0,Meg Cabot,2008.0,Airhead ,"Airhead (Airhead, #1)",eng,3.77,32457,34101,2002,875,2861,9350,11142,9873,https://images.gr-assets.com/books/1260574610m/2213324.jpg,https://images.gr-assets.com/books/1260574610s/2213324.jpg
4837,15811495,15811495,21417067,43,525953078,9780525953070.0,Lisa Gardner,2013.0,,"Touch & Go (Tessa Leoni, #2)",eng,4.05,19016,22686,2171,204,671,4257,10159,7395,https://images.gr-assets.com/books/1348273633m/15811495.jpg,https://images.gr-assets.com/books/1348273633s/15811495.jpg
4838,126807,126807,122117,37,1400047463,9781400047470.0,Chris Bohjalian,2007.0,The Double Bind,The Double Bind,eng,3.62,22067,23773,3551,783,2346,6910,8931,4803,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4839,9751378,9751378,14640621,18,312642695,9780312642690.0,Mary Kay Andrews,2011.0,,Summer Rental,en-US,3.78,20723,23166,2233,304,1417,6893,9075,5477,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4841,17899696,17899696,24162053,36,1455549002,9781455549010.0,J.A. Redmerski,2013.0,The Edge of Always,"The Edge of Always (The Edge of Never, #2)",eng,4.02,17532,33118,2993,513,1839,6702,11539,12525,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4846,7180727,7180727,7192827,46,553807242,9780553807240.0,Lisa Gardner,2010.0,Live To Tell,"Live to Tell (Detective D.D. Warren, #4)",eng,4.18,21984,24553,1408,123,417,3923,10647,9443,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4849,5153799,5153799,5220803,9,,,J.R. Ward,2008.0,,"Father Mine (Black Dagger Brotherhood, #6.5)",eng,4.51,32178,32564,1222,71,442,3034,8381,20636,https://images.gr-assets.com/books/1272994722m/5153799.jpg,https://images.gr-assets.com/books/1272994722s/5153799.jpg
4854,7307795,7307795,8761083,16,385608020,9780385608020.0,Kate Atkinson,2010.0,"Started Early, Took My Dog","Started Early, Took My Dog (Jackson Brodie, #4)",eng,3.89,21662,25434,2639,431,1181,5849,11170,6803,https://images.gr-assets.com/books/1273446011m/7307795.jpg,https://images.gr-assets.com/books/1273446011s/7307795.jpg
4857,6871616,6871616,7096800,27,61783161,9780061783170.0,Jeaniene Frost,2010.0,Eternal Kiss of Darkness,"Eternal Kiss of Darkness (Night Huntress World, #2)",en-GB,4.21,31967,34951,1722,192,923,5674,12556,15606,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4861,33333,33333,33415,17,785263713,9780785263720.0,Donald Miller,2000.0,Searching for God Knows What,Searching for God Knows What,en-US,3.92,19383,19696,704,432,1096,4533,7128,6507,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4862,30122,30122,41394,15,60256710,9780060256720.0,Shel Silverstein,1976.0,The Missing Piece,The Missing Piece,,4.27,21207,22049,645,199,694,3306,6596,11254,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4872,9569,9569,2124286,40,1842431021,9781842431020.0,Tom Robbins,2003.0,Villa Incognito,Villa Incognito,,3.65,14206,15763,642,306,1431,5022,5721,3283,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4875,28077464,28077464,48079305,41,804192979,9780804192970.0,"Lee Child, Dick Hill",2016.0,Night School,Night School,eng,3.96,11181,28011,2446,448,1260,6239,11091,8973,https://images.gr-assets.com/books/1478699350m/28077464.jpg,https://images.gr-assets.com/books/1478699350s/28077464.jpg
4884,10875239,10875239,15729222,38,1455501476,9781455501470.0,Sandra Brown,2011.0,Lethal,Lethal,,4.04,20353,22772,1871,212,736,4566,9754,7504,https://images.gr-assets.com/books/1301590794m/10875239.jpg,https://images.gr-assets.com/books/1301590794s/10875239.jpg
4889,10599805,10599805,15507485,21,61957895,9780061957900.0,Kim Harrison,2012.0,A Perfect Blood,"A Perfect Blood (The Hollows, #10)",en-US,4.38,26455,30144,1787,97,367,3225,10865,15590,https://images.gr-assets.com/books/1312426322m/10599805.jpg,https://images.gr-assets.com/books/1312426322s/10599805.jpg
4892,7856305,7856305,9629311,52,031603617X,9780316036180.0,James Patterson,2010.0,Cross Fire,"Cross Fire (Alex Cross, #17)",eng,4.04,20407,23904,1183,157,726,5185,9708,8128,https://images.gr-assets.com/books/1287719974m/7856305.jpg,https://images.gr-assets.com/books/1287719974s/7856305.jpg
4896,25454883,25454883,45221017,9,,,"Colleen Hoover, Tarryn Fisher",2016.0,,"Never Never: Part Three (Never Never, #3)",en-GB,3.48,26749,27199,4488,1433,3750,8421,7637,5958,https://images.gr-assets.com/books/1443033152m/25454883.jpg,https://images.gr-assets.com/books/1443033152s/25454883.jpg
4909,64864,64864,1300454,48,330348779,9780330348780.0,Sue Grafton,1998.0,"""N"" is for Noose","N is for Noose (Kinsey Millhone, #14)",eng,3.97,24658,26565,524,126,717,7040,10549,8133,https://images.gr-assets.com/books/1356443226m/64864.jpg,https://images.gr-assets.com/books/1356443226s/64864.jpg
4910,8476248,9571478,13341130,33,749941995,9780749941990.0,Julia Quinn,2011.0,Just Like Heaven,Just Like Heaven (Smythe-Smith Quartet #1),en-GB,3.93,14300,27469,1753,526,1313,6557,10176,8897,https://images.gr-assets.com/books/1327270567m/8476248.jpg,https://images.gr-assets.com/books/1327270567s/8476248.jpg
4912,11720382,11720382,16668559,50,525952764,9780525952760.0,Lisa Gardner,2012.0,Catch Me,"Catch Me (Detective D.D. Warren, #6)",eng,4.17,21486,24035,1628,114,466,3840,10514,9101,https://images.gr-assets.com/books/1325628802m/11720382.jpg,https://images.gr-assets.com/books/1325628802s/11720382.jpg
4915,93788,93788,706023,66,446616621,9780446616620.0,Nelson DeMille,2004.0,Night Fall,"Night Fall (John Corey, #3)",eng,4.07,18761,20870,1167,139,598,4088,8796,7249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4918,27252717,27252717,45217167,27,,,Elle Kennedy,2016.0,The Score,"The Score (Off-Campus, #3)",eng,4.27,32709,35287,3848,276,844,4572,12919,16676,https://images.gr-assets.com/books/1493326480m/27252717.jpg,https://images.gr-assets.com/books/1493326480s/27252717.jpg
4920,3121162,3121162,3152505,52,316059862,9780316059860.0,Anita Shreve,2008.0,Testimony,Testimony,en-US,3.54,21977,24212,3047,552,2498,8357,8881,3924,https://images.gr-assets.com/books/1328975356m/3121162.jpg,https://images.gr-assets.com/books/1328975356s/3121162.jpg
4921,11544421,11544421,16484134,12,1937007588,9781937007580.0,Ilona Andrews,2013.0,Magic Rises,"Magic Rises (Kate Daniels, #6)",eng,4.49,29556,33573,2621,91,276,2687,10657,19862,https://images.gr-assets.com/books/1359571572m/11544421.jpg,https://images.gr-assets.com/books/1359571572s/11544421.jpg
4923,18453095,18453095,25592905,41,031621129X,9780316211290.0,"James Patterson, Maxine Paetro",2014.0,Unlucky 13,"Unlucky 13 (Women’s Murder Club, #13)",eng,3.94,16005,24616,1976,298,1293,5850,9270,7905,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4924,99610,99610,1475716,71,446604089,9780446604090.0,Sidney Sheldon,1997.0,The Best Laid Plans,The Best Laid Plans,eng,3.66,17173,18368,552,322,1598,5979,6570,3899,https://images.gr-assets.com/books/1353374848m/99610.jpg,https://images.gr-assets.com/books/1353374848s/99610.jpg
4926,114162,114162,760678,71,61259349,9780061259340.0,Lisa Kleypas,2004.0,Secrets of a Summer Night,"Secrets of a Summer Night (Wallflowers, #1)",eng,4.05,33026,36650,1923,352,1269,7585,14583,12861,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4927,456028,456028,444572,39,1595540342,9781595540350.0,Ted Dekker,2004.0,Red,"Red: The Heroic Rescue (The Circle, #2)",eng,4.3,19896,20760,644,136,495,2844,6861,10424,https://images.gr-assets.com/books/1380858319m/456028.jpg,https://images.gr-assets.com/books/1380858319s/456028.jpg
4928,10680329,10680329,15590102,32,312655452,9780312655460.0,Louise Penny,2011.0,A Trick of the Light,"A Trick of the Light (Chief Inspector Armand Gamache, #7)",eng,4.29,20932,24518,2239,100,372,2770,10323,10953,https://images.gr-assets.com/books/1327900478m/10680329.jpg,https://images.gr-assets.com/books/1327900478s/10680329.jpg
4929,17455585,17455585,24346290,35,,,Jennifer L. Armentrout,2014.0,White Hot Kiss,"White Hot Kiss (The Dark Elements, #1)",eng,4.28,27848,31493,3890,617,899,3793,10017,16167,https://images.gr-assets.com/books/1377784515m/17455585.jpg,https://images.gr-assets.com/books/1377784515s/17455585.jpg
4933,465904,465904,3310352,56,893662135,9780893662130.0,Anne McCaffrey,1988.0,"Dragonsdawn (Pern: Dragonriders of Pern, #6)","Dragonsdawn (Pern, #9)",,4.17,25824,28388,443,115,795,5411,9832,12235,https://images.gr-assets.com/books/1304015693m/465904.jpg,https://images.gr-assets.com/books/1304015693s/465904.jpg
4946,10790516,10790516,15702803,31,1439136823,9781439136830.0,Kresley Cole,2012.0,Lothaire,Lothaire (Immortals After Dark #12),eng,4.43,30304,33113,2239,264,706,3287,9210,19646,https://images.gr-assets.com/books/1366322959m/10790516.jpg,https://images.gr-assets.com/books/1366322959s/10790516.jpg
4948,2260637,2260637,2300926,60,446195979,9780446195970.0,David Baldacci,2008.0,The Whole Truth,"The Whole Truth (A. Shaw, #1)",eng,4.0,19171,22924,1252,212,737,5067,9753,7155,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
